#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
269.835968,280,5790.375953
263.579326,265,5790.621105
158.394158,1000,5793.480374
283.411782,289,5793.746208
263.843011,273,5793.993397
237.759936,253,5794.236386
251.503078,277,5794.502533
30.067818,233,5794.743008
-18.380299,197,5796.674377
277.232937,254,5796.952824
268.699432,250,5797.177851
272.55981,298,5797.458871
234.587347,247,5797.69401
266.017458,297,5797.974721
294.617698,331,5798.294116
42.795095,250,5798.519105
240.186947,256,5800.488613
237.696657,307,5800.817754
234.953995,289,5801.14154
57.759169,250,5801.358737
251.194499,284,5801.632025
280.306124,268,5801.860467
252.17634,257,5802.123315
283.858341,300,5804.117089
262.615092,256,5804.401653
288.198264,276,5804.702898
245.299767,270,5804.967502
264.244503,257,5805.214866
253.540679,243,5805.450224
49.85951,239,5805.662412
163.218491,1000,5808.792698
292.757369,300,5809.05324
243.697412,258,5809.311316
284.199722,290,5809.609965
256.269294,257,5809.869948
10.307999,226,5810.0604
269.178036,327,5812.121998
255.450107,289,5812.386786
271.5333,279,5812.645968
269.010417,321,5812.997689
272.926575,250,5813.222373
276.757809,265,5813.462591
42.103658,223,5813.65904
253.017667,253,5815.604589
256.548019,252,5815.933472
230.515097,272,5816.200927
298.355447,289,5816.507302
63.273164,248,5816.729377
283.098821,298,5817.008356
270.042246,256,5817.258798
261.571773,299,5817.520578
295.968206,317,5819.66705
284.713248,263,5819.91319
275.82716,253,5820.142947
248.466777,289,5820.421046
294.601651,263,5820.673711
282.301765,301,5820.951875
283.521899,291,5821.248613
265.764406,245,5823.256129
285.764762,296,5823.632767
275.435157,252,5823.941115
258.073531,268,5824.224137
254.39579,269,5824.498611
248.869657,257,5824.834818
288.065568,285,5825.142368
138.990386,1000,5828.206693
151.935251,1000,5829.524016
248.016613,274,5829.77064
283.715246,300,5831.954704
267.724156,286,5832.205565
266.406733,324,5832.536511
125.841516,1000,5833.810152
215.333745,279,5834.068749
265.288015,273,5836.07681
249.155057,254,5836.321314
299.224577,284,5836.565379
262.005848,260,5836.823563
287.942639,302,5837.157058
262.755596,300,5837.462388
260.433069,306,5837.753112
170.107268,1000,5840.908255
264.282221,319,5841.230212
261.618123,314,5841.564606
280.854339,280,5841.826461
265.343527,311,5844.002588
275.551925,256,5844.247281
268.843384,286,5844.515867
154.568817,1000,5846.07696
240.793253,278,5846.335802
267.737228,265,5848.300972
254.549414,273,5848.578475
293.247884,312,5848.890522
274.978385,283,5849.236642
254.524603,248,5849.46732
154.479769,1000,5852.84881
261.337333,301,5853.120268
283.579318,278,5853.367739
310.135036,324,5853.653879
242.299201,302,5853.946674
250.813677,272,5854.191557
265.65038,253,5854.431545
261.964442,288,5856.543129
276.168739,274,5856.807355
241.781183,279,5857.069751
229.662962,263,5857.315106
187.528297,1000,5858.33416
262.927191,285,5860.329043
19.756408,224,5860.539659
253.676706,295,5860.871417
241.392342,327,5861.226925
236.299575,302,5861.506833
245.044535,262,5861.74981
101.155077,1000,5865.248629
254.096592,253,5865.493983
269.86569,322,5865.834363
247.947458,303,5866.136534
225.173353,295,5866.412155
242.186016,285,5866.693935
245.930358,302,5868.807488
242.896155,292,5869.079067
262.751721,277,5869.340635
154.006279,1000,5870.473051
283.484749,287,5872.447686
238.943831,275,5872.742196
268.940699,307,5873.151862
246.39928,277,5873.42539
270.568022,262,5873.682936
263.034273,279,5873.945844
255.450505,327,5874.306901
19.082504,217,5874.505081
241.846943,268,5876.444592
286.113555,325,5876.791549
270.625339,308,5877.079152
275.504745,292,5877.352841
272.751074,268,5877.60268
260.659554,284,5877.913179
232.214756,267,5878.172388
282.61244,350,5880.34637
34.502598,210,5880.532264
283.799945,261,5880.770621
237.773229,256,5881.005794
292.455619,315,5881.312591
268.816629,272,5881.570346
-4.183185,213,5881.766639
249.504969,279,5883.715168
244.859479,304,5884.041856
285.949958,322,5884.355825
260.417075,290,5884.612812
259.181436,276,5884.905384
276.880807,300,5885.19213
269.979111,293,5885.499789
171.072763,1000,5888.666611
261.961181,305,5888.996184
287.133013,295,5889.266819
255.040659,312,5889.571242
310.577355,304,5889.844636
264.514273,257,5891.831072
264.275785,302,5892.134206
49.219049,255,5892.358714
279.259698,303,5892.665988
287.913,325,5892.986815
250.181779,276,5893.24659
249.895973,296,5893.531411
251.378155,296,5895.601924
24.135957,213,5895.794395
257.879172,286,5896.064629
244.15667,249,5896.319093
144.70461,1000,5897.428958
246.225558,289,5899.421008
245.660433,270,5899.685801
251.694116,296,5899.975667
268.369617,307,5900.274479
263.022258,263,5900.53638
158.682518,1000,5903.775149
280.949659,288,5904.035848
288.330108,329,5904.378705
263.967191,288,5904.648544
182.081943,1000,5907.785513
256.217083,284,5908.046515
249.121774,311,5908.36342
244.832148,259,5908.607549
258.654118,310,5908.93294
279.289121,271,5909.254847
258.619919,248,5909.489583
139.50181,1000,5912.442516
137.17714,1000,5913.953304
232.810316,262,5915.941197
286.848609,310,5916.27181
234.20904,288,5916.561363
133.313014,1000,5918.009147
269.602923,947,5921.173224
142.475645,1000,5922.37377
238.99455,359,5922.81261
264.473046,273,5924.841333
265.476135,292,5925.123454
257.578032,271,5925.388553
29.814253,215,5925.583782
256.157002,309,5925.869603
264.868714,278,5926.132545
264.765658,289,5926.407355
238.552231,289,5926.673262
237.351651,269,5928.659429
266.815033,291,5928.929862
232.690073,313,5929.237699
246.823362,290,5929.51601
264.311858,282,5929.779444
237.314959,268,5930.05277
263.626155,258,5930.314755
232.801516,267,5932.332985
255.507363,404,5932.752517
251.67098,274,5933.084879
276.515974,317,5933.382488
290.340089,282,5933.633617
-4.553612,210,5933.832292
256.048524,320,5934.120442
237.280891,281,5936.110855
236.139033,258,5936.363605
274.698825,350,5936.720475
243.643732,269,5936.979786
234.747792,311,5937.297786
141.897439,1000,5940.857731
243.167511,267,5941.090214
262.378249,279,5941.351975
269.661008,283,5941.626489
247.823892,259,5941.867649
269.38245,282,5942.128356
245.43281,247,5942.370922
184.232379,1000,5945.550581
277.89308,279,5945.833332
273.831628,307,5946.119029
282.87827,273,5946.380728
288.531954,297,5948.364343
257.911262,437,5948.864932
248.257163,258,5949.090729
263.017435,411,5949.545769
272.777528,330,5949.873786
258.187454,264,5950.13471
289.353359,287,5950.389492
244.03902,278,5952.439991
234.931025,286,5952.714188
271.760731,276,5952.984039
291.242993,286,5953.248846
246.922801,261,5953.504559
133.984708,1000,5956.905597
260.815303,265,5957.212647
263.242201,282,5957.469541
226.008081,257,5957.709905
272.41798,289,5957.973904
152.121175,1000,5960.984415
279.605572,263,5961.260629
268.295578,293,5961.57816
276.988497,291,5961.84001
137.949365,1000,5964.969153
240.493577,273,5965.227696
256.551272,266,5965.467846
257.947231,340,5965.820486
261.230152,304,5966.093311
277.778673,259,5966.353513
285.007758,283,5966.614824
237.796433,258,5968.590354
270.921042,254,5968.854233
242.162106,272,5969.177757
275.295489,272,5969.447762
240.558103,266,5969.703442
269.03978,300,5969.994272
152.400138,1000,5972.830909
274.308365,310,5973.114398
246.980367,279,5973.365643
-4.86109,221,5973.563417
238.512597,263,5973.823777
224.89195,260,5974.054428
246.255116,277,5974.288808
301.631055,303,5976.365961
277.675939,296,5976.646508
251.543163,278,5976.907809
171.192143,1000,5978.218639
257.299885,275,5980.223529
270.941952,246,5980.468233
269.73062,267,5980.739492
40.351971,213,5980.969921
292.585096,297,5981.308246
272.753322,268,5981.563222
38.856826,219,5981.790472
280.661722,323,5982.078401
264.20235,285,5984.078822
243.123443,285,5984.36712
266.964791,282,5984.654306
291.37713,337,5984.977257
301.66588,306,5985.259825
269.743822,259,5985.52752
258.309813,307,5985.845887
273.551284,279,5987.870399
263.113576,277,5988.112804
295.287655,292,5988.38323
244.881355,268,5988.650515
292.049995,319,5988.979635
261.666653,282,5989.24692
290.5973,288,5989.506941
165.004231,1000,5992.738306
253.838259,280,5993.067195
271.894714,332,5993.423168
270.852882,309,5993.745619
231.00814,261,5993.986705
169.608739,1000,5997.074038
296.186827,296,5997.336849
306.974876,304,5997.606212
280.548493,271,5997.879775
295.822019,344,5999.987808
263.262558,291,6000.243491
255.43225,299,6000.50458
43.966259,250,6000.723974
26.170483,214,6000.908557
255.305215,281,6001.150616
238.167012,290,6001.404936
274.566337,294,6003.378445
247.893238,300,6003.719532
283.988138,275,6004.015872
251.354989,282,6004.291188
237.986693,260,6004.530926
254.937143,296,6004.818707
246.366226,267,6005.117016
252.928247,277,6005.391728
257.793394,317,6007.465427
109.939799,1000,6008.923261
263.261032,293,6009.177969
252.763212,297,6009.441802
257.658027,285,6011.436692
297.969614,312,6011.781588
256.603241,283,6012.06881
239.832892,292,6012.342556
254.524132,259,6012.59165
261.724002,315,6012.893711
247.721215,252,6013.132739
265.314852,310,6015.132558
288.214894,339,6015.48294
269.293126,289,6015.777002
263.612938,278,6016.016631
248.981222,289,6016.300132
279.348873,294,6016.553479
260.334559,269,6016.794982
38.649394,239,6017.0556
6.422373,218,6019.036582
236.263955,270,6019.289687
48.141525,229,6019.492623
264.348992,277,6019.758598
277.182101,300,6020.029064
247.350389,270,6020.281389
263.157208,262,6020.513768
265.602305,305,6022.4928
260.143104,258,6022.776675
297.896239,324,6023.11079
265.132874,259,6023.402185
268.740982,248,6023.643847
265.747214,249,6023.88308
265.951543,288,6024.183131
232.877652,276,6024.469203
21.559256,215,6026.433593
286.457964,286,6026.715765
273.013925,288,6026.966398
265.161389,281,6027.242283
304.13797,314,6027.531702
250.457553,265,6027.781161
306.538475,321,6028.077115
256.134503,302,6030.146422
219.331314,271,6030.396752
135.772803,1000,6031.878971
276.826808,276,6032.166694
273.625137,285,6032.430735
240.027615,266,6034.381262
234.169327,290,6034.659385
259.897678,274,6034.926881
250.552414,281,6035.267625
251.983134,297,6035.556127
277.114917,398,6036.030983
251.957011,259,6036.282311
47.22222,236,6038.289119
265.312044,272,6038.552611
155.273703,1000,6039.821747
283.606067,263,6040.063903
227.078564,255,6040.279619
257.807233,254,6042.306177
137.093804,1000,6043.567295
14.028741,231,6043.771132
37.927838,219,6043.973752
254.577578,331,6044.285519
257.080881,266,6046.275067
277.211528,304,6046.618034
264.067535,281,6046.885188
262.809659,287,6047.216382
258.961601,247,6047.451422
266.274985,253,6047.702248
-10.0358,216,6047.908184
250.855126,290,6049.949393
290.17954,297,6050.307951
256.90108,297,6050.583224
276.289217,296,6050.855486
280.398968,258,6051.08289
262.051773,316,6051.401028
273.519742,313,6051.704422
258.693009,277,6053.648364
277.425768,281,6053.946266
226.783942,353,6054.346302
127.997886,1000,6055.824184
292.610054,301,6056.083498
251.83377,258,6058.039231
234.417057,265,6058.2931
267.451126,294,6058.573667
256.535929,253,6058.824994
278.874684,299,6059.173093
274.918303,301,6059.480019
235.075568,269,6059.749555
258.138099,253,6061.76343
240.31525,282,6062.05777
238.052621,276,6062.297825
258.316297,259,6062.535906
258.844654,278,6062.76783
265.56709,284,6063.031818
304.491725,307,6063.310958
294.430995,338,6065.412462
295.98377,271,6065.721556
244.395233,265,6065.965911
235.940474,276,6066.211562
158.01966,1000,6067.672846
245.964824,269,6069.68196
238.126575,281,6069.993025
249.09553,259,6070.2456
279.329291,295,6070.508034
260.462896,324,6070.824692
5.549645,219,6071.054752
259.766823,274,6071.35761
279.050962,315,6071.697234
272.186246,303,6073.708907
249.904739,267,6073.962718
256.502486,253,6074.203088
178.97399,1000,6075.712507
262.494568,271,6077.677228
248.337375,248,6077.94412
279.37339,277,6078.213372
260.514519,262,6078.450431
132.571238,1000,6079.813359
261.035592,271,6081.783491
274.603359,288,6082.090566
282.015226,280,6082.363286
238.561451,266,6082.6035
271.442352,280,6082.856823
279.799504,391,6083.333299
251.965564,558,6085.790632
242.815236,258,6086.080725
278.07838,282,6086.347013
272.238325,271,6086.622425
257.084844,266,6086.883579
278.087056,287,6087.162907
113.707636,1000,6090.922611
241.422666,257,6091.181895
286.70644,303,6091.457022
270.52535,286,6091.711682
293.608659,434,6092.172995
244.679639,272,6092.445385
236.662783,273,6094.478106
275.373912,301,6094.793781
263.233475,258,6095.072813
275.025484,293,6095.372765
283.685588,408,6095.770701
294.370901,284,6096.042973
284.29327,264,6096.289314
294.080952,279,6098.288717
246.902604,264,6098.539047
261.701598,269,6098.797544
264.552875,274,6099.043616
263.130125,256,6099.293511
260.038994,254,6099.542612
264.71374,297,6099.829667
280.861958,730,6102.507357
243.35339,262,6102.758326
285.6248,284,6103.018898
287.563984,293,6103.289965
231.879851,284,6103.583647
264.923802,273,6103.841042
270.339722,270,6105.876777
272.044662,302,6106.193173
244.265161,274,6106.453161
261.886465,261,6106.70688
270.690376,256,6106.964236
280.691232,272,6107.25666
290.514828,307,6107.529514
280.174134,270,6107.784291
248.821874,260,6109.759374
239.406322,279,6110.011715
275.637514,290,6110.278249
266.111611,276,6110.531081
248.31574,287,6110.79588
241.483384,262,6111.046716
258.761933,283,6111.297047
271.767268,260,6113.283412
127.087273,1000,6114.686163
248.717053,273,6114.94044
266.465687,261,6115.205979
281.979849,279,6115.491064
270.066818,296,6117.61933
239.876969,288,6117.902407
280.309804,265,6118.138776
282.102855,330,6118.447786
278.126252,421,6119.028847
229.387692,251,6119.333393
229.974152,261,6119.602843
254.188261,272,6121.58273
258.362264,278,6121.872741
241.649563,254,6122.110492
239.010416,267,6122.365829
274.220512,278,6122.61323
268.086386,269,6122.886417
147.157713,1000,6125.938892
266.63844,274,6126.197894
139.948342,1000,6127.82694
265.231,280,6130.024838
264.879217,283,6130.401303
278.68919,331,6130.785997
257.2121,254,6131.06466
298.023458,275,6131.352186
38.52756,256,6131.66899
272.798545,287,6131.947665
252.618457,283,6132.209561
265.430674,296,6134.211153
261.626022,275,6134.462132
239.460714,255,6134.702764
246.778699,262,6134.956848
150.532019,1000,6137.836635
256.273067,272,6138.158562
259.896114,285,6138.460561
188.178373,1000,6139.788692
261.134818,283,6140.053743
263.590287,267,6142.102282
167.785179,1000,6143.130026
277.761181,352,6143.538959
265.655853,278,6143.826964
32.92017,231,6144.020932
246.168349,294,6146.063237
149.956778,1000,6147.257897
262.786058,275,6147.536129
272.42253,262,6147.83912
-14.34719,204,6148.035678
257.665578,252,6150.070054
232.411753,297,6150.385002
277.542664,295,6150.648956
254.457382,257,6150.895025
260.639656,296,6151.177382
235.884983,274,6151.444668
273.740725,260,6151.679041
248.038325,258,6153.641178
255.016134,284,6153.947999
286.892233,313,6154.281047
33.384801,247,6154.514495
268.057691,302,6154.813128
261.769215,280,6155.106115
257.04439,270,6155.400049
277.291505,274,6155.670326
298.400073,282,6157.6827
293.623425,368,6158.040761
255.426349,253,6158.277281
260.516759,280,6158.550357
260.915424,258,6158.789142
246.800446,273,6159.048712
267.334176,276,6159.323691
271.874987,262,6161.29363
262.002714,293,6161.600994
241.949502,261,6161.851329
295.497315,307,6162.120584
242.304783,264,6162.36762
253.045514,287,6162.644825
296.785796,299,6162.958165
269.836709,255,6165.002063
281.679408,308,6165.337553
282.607598,324,6165.666326
238.257808,273,6165.933831
266.947335,282,6166.216862
256.383917,281,6166.493886
263.92738,290,6166.759475
246.059486,277,6168.767133
291.660891,277,6169.094708
238.548709,270,6169.340051
269.659488,255,6169.586709
250.93985,273,6169.870303
264.832756,272,6170.122752
225.893617,278,6170.415967
261.336743,268,6170.675483
253.527985,265,6172.6577
276.025671,390,6173.240824
230.954604,272,6173.555697
179.503321,1000,6175.114972
278.574688,276,6177.131814
-12.463533,210,6177.354264
277.404942,259,6177.600637
285.385812,268,6177.865877
273.781339,281,6178.123796
107.867299,1000,6181.341693
291.823842,276,6181.668741
41.016911,255,6181.889856
246.579889,282,6182.16075
236.293591,252,6182.401976
170.953967,1000,6185.615638
139.061576,1000,6186.818729
248.65252,269,6187.060133
262.133053,291,6187.339066
284.184263,282,6187.573397
262.418428,259,6189.580026
278.127244,289,6189.891047
262.473311,274,6190.136392
241.992368,268,6190.389714
274.099499,271,6190.640056
286.112551,284,6190.905335
265.740562,310,6191.262381
287.218905,283,6193.188953
